Feature.ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
960b0384a3be663290179f412677fe7e	k__Fungi						
e84535a278b6bd7ec82dff53819b5cb6	k__Fungi	p__Ascomycota					
ea82cc64ba4928b947fc7b1384f4c48d	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terricola
1b4defa154f82c9df3039184b0045cc7	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	
0544e115ce5714b4b74849d37bab7265	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
da877a790d18775c9c390afa474716db	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	
ab2746caf33107ae0ff92157dd76c973	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_amoeboidea
153d46d58230cd933fc5f92dfdf82e08	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_turficola
c87b601c52f4ce9caf01c08c4aa9a0ff	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__unidentified
31005230d3f4e3acaa2d3ea4ce64d593	k__Fungi	p__Ascomycota					
222b758930bb0aa7c4b4088acc386e26	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__unidentified
4d35c480629677e2a350d5e43f39aa6a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
bf11d0c084fcccde6ae109c5cac1e766	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Lycoperdon	s__Lycoperdon_pyriforme
f579fac32e86d1dcbf8e3dcc3c50ec31	k__Fungi	p__Ascomycota					
db265c624d61d425f4d3ed5cd4797bc0	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
e0d1e9dbf5bd2d4023a9a67419e612d1	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_turficola
dcd40abe1baec01b06ba69fda84c417e	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__Leucosporidiaceae	g__Leucosporidium	s__Leucosporidium_creatinivorum
bd8b5c66d823e7f34c967bcc4a34aa37	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Fayodia	s__Fayodia_gracilipes
b535f2fb4eae46ae2904df0ae510ce5c	k__Fungi	p__Ascomycota					
99a588754dc9f374ae5559f5211f448e	k__Fungi						
6aad2d93afb40659b491ef090e566f19	k__Fungi						
2ff70fec6f54716b8ffc5d4b957dc0de	k__Fungi	p__Ascomycota	c__Leotiomycetes				
5dfcf4ea16cd63876d0358108096114d	k__Fungi						
2d2ce13b10a71c616c07faafaf89bfa1	k__Fungi						
164f59e9cf5dde150f32f64da59734b7	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
20be9c01cf13a12724248a7f5371ec12	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__unidentified
b96a5e28ec3d88e47b6195e15b2100bb	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
ae2351611582510a8ec22384d19c0386	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Athelia	s__Athelia_arachnoidea
214939f8f57f1f013053b08fc5277a07	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Goffeauzyma	s__Goffeauzyma_gastrica
21cedc20a99162dd46b11591480c68f8	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidiales	f__Mytilinidiaceae	g__Lophium	s__Lophium_mytilinum
3946dba1a427fb5a184c7695d646bbf5	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__unidentified	g__unidentified	s__unidentified
8918fa0b85044c996258976bb652fede	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales			
5bd9de02ff0f3f2d3bd076e00d4e021b	k__Fungi						
5b9baf744cb65ceafe8c8e31e20cd5da	k__Fungi	p__Ascomycota					
75c60b36152e1576e22bccfe5ffb7f32	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
e055dc5494b7e71f1bfdb97a6a90ef1c	k__Fungi						
95f3d1ecf6c59930bc55421f150cc96a	k__Fungi	p__Ascomycota					
f966fe27ea66ee082e5223e5d238df10	k__Fungi						
6850cb2bee8282d42d54119a1ea2dd21	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
38ec5934f9f1d58c1c9fea82738af1ae	k__Fungi	p__Ascomycota	c__Leotiomycetes				
3a97cadb2fd79b665b806f46b420f06f	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_pulchella
39fb89572943f39483ff3b8f11c03c51	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Phaeotremellaceae	g__Phaeotremella	s__Phaeotremella_skinneri
397727015edde81621e057369f422ff6	k__Fungi	p__Ascomycota	c__Dothideomycetes				
eba2bdfdf332469ccd8211dc80280a27	k__Fungi						
7596add17d508705117ac14b220e14f9	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae		
f85b44d163f0efba60567615f5fa4cb1	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
2f70aacfe5b28161d50562e58ec20b2c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Basidiodendron	
14b1aec66dda7498585b826807376170	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__unidentified
8610512b8baf550688dbae562dd09f2c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
d063c9cd7b867e7acaec4ec24bd51fee	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__unidentified
e0f4f5acdad3e8fd6f643b29055bd70a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Lycoperdon	s__Lycoperdon_pyriforme
075140081432e68bd69e507f88927392	k__Fungi	p__Ascomycota					
e7a8b119c569ef0ee664251477191a21	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae		
fdef45caa0dea162336032b479561799	k__Fungi						
96a45cd706fc09e90e801cc578ae773c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Sagenomella	s__Sagenomella_striatispora
4a2e969884d65fe00d4f3858c6b9443b	k__Fungi						
aa12e0727021ecb64cdeeaf2653a4482	k__Fungi						
e61d5c5922da6c327023afc90086be36	k__Fungi						
4dd26056bcabc28cc09a4344fd80b99b	k__Fungi						
bedadba12ab06206168df6ae67ec9f88	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
5effafeab6528e45986436b026b2a8a4	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c57fb199d0c30a88722032a6960a474e	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
7581e7e7f4042185023e5dcb908c1f70	k__Fungi						
3eabb605cb8fd423b017e601d9226d92	k__Fungi						
e560048508fe83dfcb6f1b0256d585d1	k__Fungi						
046061a4cfffb23c01814e96b87db8cc	k__Fungi	p__Ascomycota					
291f43c248c7bbd67f2bec71f29761a7	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae		
c09941dc69dfd0d4ee313c5a7fe6d358	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_macrocystis
9bd576d2c125e38e1c8cd8c74a15a6b8	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__unidentified
0bef1b16e930c7fb968f9ef63ddf9236	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Lycoperdon	s__Lycoperdon_pyriforme
44f30092b9199cbebce9e9d4339a913d	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
f95d8bb232705a6606ed41daa0c53970	k__Fungi						
52532b48b57d984117694f89fe188df1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Tulasnellaceae	g__unidentified	s__unidentified
2df5691e542d35a35a4905a95b0549ee	k__Fungi	p__Basidiomycota					
d9be30e2d0167d2506f25f050ccb512a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_densifolia
86192f808a2139d6087bffdc7a02556c	k__Fungi						
716fe607254b1aa41eaad8974c0f3858	k__Fungi	p__Ascomycota					
1536ead0e7063d8037fd4768550b23af	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__unidentified	s__unidentified
d0b4db370b0ad0f3fe55edd9e82a43b9	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__unidentified
36836e72fa4f77484412f1cf163ffd4d	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	
5bdc8b8559c887cce8256c1bbd8c9cc3	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
436836aa0386f1db3877673bc3b3b425	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
7b237511441f8a54780e6c9415f2d4ab	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Aureobasidiaceae	g__Aureobasidium	s__Aureobasidium_pullulans
2750c0263ca48656f57c9ba26e76276f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Lycoperdon	s__Lycoperdon_pyriforme
51bd1e9216b7be321a8fd3c68e40d2b8	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
68e889cd4d5ee07f955ea0001ba2203d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Botryobasidiaceae	g__Botryobasidium	
90bfa054634f9d47fbd829b5227ea136	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	
b3eb04bd33219b6c97880360cbaf8ab5	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
c4694f27d0e6f50f123295b32f4adab0	k__Fungi						
6ed6e1021acb2e02ad59e6334b147a70	k__Fungi						
c36d780bc4622b194742efa241d0a675	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__unidentified
9780718a55dc5d2dd0da182308433874	k__Fungi						
068054581e8137be80bb927cc8275f76	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_macrocystis
038e707b0a5bbcbff7f965f4cc625304	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_anomalus
9d0fbabd25f681783ddd61393ec5ccf0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__unidentified	s__unidentified
bd7aa1aa28bb3b87b4892d119c9468c8	k__Fungi	p__Ascomycota	c__Dothideomycetes				
76991fbd90e03ee46d7700e88d0041cc	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Claviceps	s__unidentified
3af0b1fb7becff5a2e42351c39e380f9	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	g__Sugiyamaella	s__Sugiyamaella_paludigena
f1d4e4c9642815712b4bb0690a368b2c	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
942d072dae9772ab4428df724e269ca0	k__Fungi						
8fd1fcf83e6a333259280ce404e2975c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__Galerina_lubrica
af1d75e0869345980c2ba239435e3bb0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__unidentified
570b4599467add6ace457ae18550440b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_sphaerosporum
c8a6af1fb8d1253ec80f3a29c2b3da75	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Tremellodendropsidales	f__unidentified	g__unidentified	s__unidentified
054750fb1b9ca93db13d3f9fc4b623ea	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
3a7d0a93ad6661ed20caa40997e0d838	k__Fungi						
e5878dd524aeb0c8cef3c47fd7acc540	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_sphaerosporum
d5989faf292290a89b3877449a185579	k__Fungi						
418c9a8b565baf1269fddd5961d6cb44	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_armillatus
aa40dc1920512fbd1e14e01b736e730a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Sagenomella	s__Sagenomella_striatispora
dbc13c6c411ff8f54daf1da6a9e6af25	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
4bca5e6125679cb0d3364140465d089a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentella	s__Tomentella_subclavigera
c15b3a6ea015f95b9ddca48317e95a67	k__Fungi						
f8c9bb0a1a3fc29c3ac869a6b605d1de	k__Fungi	p__Ascomycota					
0912ada1f2253cefc9ee566d2a99613e	k__Fungi	p__Ascomycota	c__Sordariomycetes				
19a766f55fa07c2e67fa5ba023769ca9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__Galerina_lubrica
dc5b0f84a2d87d78b59b57dc6f712154	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__unidentified	s__unidentified
681410621676980d0eafc5298ef5beb3	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
e6f1514ea67361bcba0c04f928ed45d0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__unidentified
3b786302dfebf47e156931d35fc22ca3	k__Fungi	p__Ascomycota					
2288bef9feb4234dc5112d68b5e6f12c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Cantharellales_fam_Incertae_sedis	g__Sistotrema	s__unidentified
f06cf25a8dc80d2ff461411e8b1d56dd	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Lactarius	s__unidentified
b19ded22912f9096ff31c6a8cae26667	k__Fungi						
0c31800ed1aacc0405a533ffad87391d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__Galerina_lubrica
431f80ad998a53b25bcffd15ee039da1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Hygrophoraceae	g__Hygrophorus	s__Hygrophorus_secretanii
b88bd6c72f8f0677bec3652f868fd7aa	k__Fungi						
b5165ca02e1c0c4bccd8466a58f12561	k__Fungi						
3dedf93c63fa12578223371642cd9f1b	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
044b9557f1ea603e972935852e73be17	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
fac13208a595e55a3bf08cd1a875ca53	k__Fungi	p__Basidiomycota	c__GS25	o__GS25	f__unidentified	g__unidentified	s__unidentified
14755e480deafb9d5cc66c56349fdacf	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidiales	f__Mytilinidiaceae	g__Lophium	s__Lophium_mytilinum
553214847b282016278d15b6065c1a11	k__Fungi	p__Ascomycota	c__Xylonomycetes	o__GS34	f__unidentified	g__unidentified	s__unidentified
962b248249b66b4080df434050b35036	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__unidentified	s__unidentified
046d3e6b63825352af0f868aa22ea1ee	k__Fungi						
39ee7a744b06ae5a7556209b6c379d76	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
5acf9493e08278f7a6095ac4caadfc6f	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
2b4be8186e74decff0c58654ac636038	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terricola
c2fcc8447c7a826be59c6ce2811245c1	k__Fungi						
b13d5c557bd5d77ab3638d4a2904d09e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_armillatus
c379683bb02bcded77834ae312c7479f	k__Fungi	p__Ascomycota	c__Leotiomycetes				
13d983d403820725b73f6b099779e8d9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	
7636910328799c63662e64f72fc9f571	k__Fungi						
c0909ae5c7af11f87f66ee933c905e22	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_turficola
9db06333a46879d711c8d5a89d72672d	k__Fungi						
ecc97f07e736cef1f9bc41669080a6fb	k__Fungi						
b8749918f2a10f0e2f27227a1816cb51	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_armeniacus
d4f31281644dc6d64f65f9dee3c08600	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d69d9a7b738a7bf5e26b4559056f403f	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
2cebba7e26d5ae664216d026ca154ec1	k__Fungi						
4684dee766278b511deba3c5663a29f5	k__Fungi						
d968c0ef53bdc95015bbea69e7d1f783	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__unidentified	g__unidentified	s__unidentified
7c0ff4c25558e3121b51c584be87285e	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
55fcc68d5c8a59a174c21f3468f8d7ed	k__Fungi	p__Basidiobolomycota	c__Basidiobolomycetes	o__Basidiobolales	f__Basidiobolaceae	g__Basidiobolus	s__Basidiobolus_magnus
7ab384d69f4baa912ca631ca24999692	k__Fungi	p__Ascomycota					
909fcc1b79a0e0e4db09fbb253e21acf	k__Fungi	p__Chytridiomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
bd79f884537c90d7cd0f326850d4a0f8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
cef38545e38049778d4d4f131004732f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Hydnangiaceae	g__Laccaria	s__unidentified
cbfd1449d229879ca08bcf67218849ed	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	
ed85be249e1ae31ce703f483fd4f58c7	k__Fungi						
e0936a580ba417da057460a21cc6b97f	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
250623dc97ffcac20619e14133f32d3b	k__Fungi						
95ae4cc86b7eba43b023bb51d583da5a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__unidentified	s__unidentified
330cff6f5095199e6b292567c6c0edd7	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae		
c2210451260738cdfd496867458cefc3	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Fayodia	s__Fayodia_gracilipes
da15817812ea0d846a98c8a9f7691618	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_pseudozygospora
aa1c3a2486cdd6f9571d3f8ea7ba4066	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
e1951228440de66963e12696bc7be623	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_densifolia
76f2ea25ce5c70ca7d6e2bda79fc554f	k__Fungi	p__Ascomycota	c__Sordariomycetes				
3d0756155c68acd74824daff3bb71c0f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Basidiodendron	
86c3e372cedcd197876cf615b9d0271c	k__Fungi	p__Ascomycota					
4b0bb730434751eac9ef8ca5059b71bf	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Auriculariaceae	g__Auricularia	s__unidentified
74ee7c6a5d0b38a2788f30210fe11d04	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__unidentified	g__unidentified	s__unidentified
866a83706c1a192f2a67e63be525ec5c	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	g__Sugiyamaella	s__Sugiyamaella_paludigena
9ea3265ee0d67745bd8b43a361e7a65a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leptodontidium	s__unidentified
3b6ff8291e21d62357b15695d934368c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__unidentified
d1bf1c6c01888e0741d51c036af8502d	k__Fungi	p__Ascomycota					
cd770fbf78d2950d61daf0426fa54dfa	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_olivaceum
53fb076944062f28bf9a57918c937ebc	k__Fungi						
c03e918ebe8e6c18561ba842e55a804e	k__Fungi						
ddf8416654527daf61b5128308b71e9d	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales			
3f8e6badafe0d61eef714abe04a46f8b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_sphaerosporum
18d27352af54112f96053d9a31925a04	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__unidentified
934a7c08dcbd68cfbbd9d53c64994954	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__unidentified
880e64215ad9e27cf5a252bda7a37b0a	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
e69f44b6f479b36c708e9380ebf5a32c	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8f8e4b9d3ac78eef041bc87d607b7826	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__Exophiala_moniliae
e35b753456c5a8ff0c715aa952363361	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	s__Didymella_exigua
4a33bd867a467fdf971876bbbb178792	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
2707f1ad182d312d8adcd53af42d28cf	k__Fungi	p__Rozellomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
a64525400237159513ae6963cc1fef80	k__Fungi						
5f44ca661ed84a17f2c9aafdeaae46d1	k__Fungi						
b972f0c3ca6864ae8c81e4b70c83c872	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
8f0cf937af164d06c06408583b76ae8a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_sphaeroides
1288d0bff5aa6ffdccb411cd9d45f351	k__Fungi						
35f4328d84be6d3421b6b35d5d50bb9a	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_macrocystis
f5c22b640ae1051a6e869b2b56a36a6d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_sphaerosporum
e12df1ff0040812c61e64b8b147ced53	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__Rhodotorula_toruloides
695b3ff488db456ced5e00c125eff179	k__Fungi						
f2eff99e0cef63bcdd63bc10a3cb7e37	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Hydnangiaceae	g__Laccaria	s__unidentified
c0dd0e64b3367cee0f466b17a1225246	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__unidentified	s__unidentified
31174bf0f985e39cedc1922f8c53666b	k__Fungi						
77caee0b20a5d024c2791bb099d7ecc1	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__Archaeorhizomyces_finlayi
d570c3afe6611925094a8802b86fd5cc	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Chaetothyriales_fam_Incertae_sedis	g__Sarcinomyces	s__unidentified
e8ab6e6a530756267ffad4ec3b6d72fa	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_crosslandii
eff262c62cd101ce12887a51aad3108a	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Verticillium	s__Verticillium_leptobactrum
